"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
4.39543745646376,5.24801902288462,1.50025542806833,9.65902574028121,0.00799041268667351,0.0439561283273547,"PHYHIPL"
4.65062411123976,5.23928277160207,1.29751007402375,16.9813355867435,0.000205376065536551,0.00425205578800708,"SCPEP1"
2.24710632951965,5.2271490555772,1.33976478198007,18.2413489546555,0.000109380877528402,0.00267363504579276,NA
6.17950061239482,5.20432973784058,1.10609859175202,12.5686340931872,0.00186533046865623,0.0178453144964117,"WARS2-AS1"
3.83999683334198,5.1967212020914,1.09311311128812,15.884052791602,0.000355485393843114,0.00616036737223352,"HOXB6"
3.06880169051034,5.1734501771439,1.65996339624485,10.269016307008,0.00588994774306013,0.0367159807802316,"MMGT1"
2.67723524669224,5.16931251349182,1.4199842750752,10.1226290926327,0.0063372234612897,0.0382391197587185,NA
4.73267998388353,5.16559090688147,0.970225166889621,28.0789692498415,7.99335863312307e-07,5.7761716802267e-05,"SMARCC1"
2.50612737620538,5.15729927287473,1.24379772719164,13.5746520035416,0.00112798096418541,0.0130550088033771,"OR2AT4"
8.18812756831937,5.13788303479898,1.34840875546927,9.38570471418024,0.0091605197825137,0.0475797269652823,NA
17.9484295151155,5.13253181237082,1.47674225696282,29.050302188908,4.91820957377449e-07,3.91510522541214e-05,"GTF3C3"
2.21152950019282,5.09706469234564,1.39845430824114,10.6780000331467,0.00480066890017834,0.0324094137179387,NA
2.49253494187277,5.06705088459869,1.15516547298842,19.7624685588793,5.11251362054453e-05,0.00154684710885012,"FAIM"
3.15802428675188,5.06313097720746,1.11089724830465,11.3116962595637,0.00349700591384833,0.0265993008368343,"MTMR11"
11.9625615879648,5.0441039595128,1.1799927918412,10.478618447345,0.00530391939268039,0.0344477068409425,"ALDH6A1"
7.29298152311867,5.04197319625865,1.35935068647824,12.538786232265,0.00189337729474269,0.0180671887240639,"GYPC"
7.19343815443968,5.02181989781282,1.25068797501108,11.6696178396796,0.00292398192170889,0.0236543411888639,NA
17.5452398919306,5.02045835465165,1.6227267302648,21.1963196106598,2.49619022524473e-05,0.000879888214252141,"RPSA2"
5.21444887849973,5.01935186494309,1.08727548997128,15.2932674751046,0.000477649318726363,0.00747664327924358,NA
4.58800669409231,4.98562283987353,1.18841506910602,16.8555825094627,0.000218704018769753,0.00445647491247489,"LINC01902"
1.29111458833069,4.98356532057647,1.78044314756234,9.94652878038306,0.0069205198441192,0.040132005609489,NA
3.64237260971524,4.97345770131963,1.14313909801168,14.4826775195234,0.000716352094512458,0.00972070854960114,"TP63"
1.98216572257907,4.9601384126929,1.65165570853603,9.50340889627969,0.00863696139739602,0.0459186705149228,"ODF2-AS1"
1.51526359845112,4.95434148643075,1.49989031309541,12.2428921301104,0.00219527915019163,0.0197046736119874,"ABCE1"
2.66404155343184,4.95029815865519,1.14930897594782,15.1274730607671,0.000518932609326922,0.0078664264994303,"RNF32"
4.37837565804044,4.94579805352495,1.30004722446454,10.0073997206075,0.00671306359739567,0.0394048362424416,NA
2.27295281465179,4.93429517437873,1.06881163535804,18.6509721880101,8.91236261687464e-05,0.0023072944333008,"SYCP1"
2.09589250935927,4.9168882887109,1.08561209884433,17.2369901656944,0.000180732036887294,0.00388221803911149,"PRR30"
2.27677318042933,4.91446754274545,0.958429177300242,25.2561557799212,3.27865300225458e-06,0.000176833436925948,"CLK1"
9.73760425176008,4.8952322351218,1.17079712262825,9.89943376586024,0.00708541464694597,0.0406191565956734,"LOC124902081"
2.86678297135501,4.87753871056384,1.03433280531797,17.6626539276316,0.00014608426228243,0.00331166951944533,"IST1"
21.7764706652348,4.86897652551524,0.780696051541515,24.0781783404515,5.90867368670122e-06,0.000281911911859726,"MIR762HG"
4.47242417662184,4.86221330236755,0.992274443432532,15.410802883291,0.000450387857151466,0.00722464832064302,"ITGA1"
1.41810789810021,4.86101428711762,1.73034850324815,10.5131603909417,0.00521310205968107,0.0341408874880829,"TAF13"
3.45023650059648,4.85802661704845,0.958579173630757,19.0611438030107,7.25980931590482e-05,0.00200500039845193,NA
2.54030796458826,4.85053108009797,0.977209603137141,16.5699276896348,0.000252281799103749,0.00485830124380131,"TAF12"
2.31807007528087,4.8433233234004,1.11245164404965,17.5578395809985,0.000153944287497891,0.00343691928851795,"LMBRD1"
3.41819145293566,4.84269345405091,1.11256152365658,17.321076635223,0.000173290996195194,0.00377688106787945,"GPM6A"
3.39958750452454,4.84196920213161,0.86022768120379,20.1556671022486,4.20003103205244e-05,0.00131348029292296,"TMEM231"
4.2956249306541,4.83444732957401,1.30287681602495,11.8204017449127,0.00271164213845883,0.0225884190672066,NA
3.77390537072967,4.83335712253734,1.26454309632991,11.6055260987055,0.00301920100840468,0.0241763454605229,"NSA2"
18.1411916610528,4.82628208154972,1.47110911426109,17.4383966466377,0.000163418146940278,0.00361152080344938,"NUP133"
1.57188168432095,4.8255508179439,1.39228786775742,13.4076094143791,0.00122623754123474,0.0136732374822624,"CEACAM6"
3.99122340640346,4.82503660931684,1.184378787097,17.5468200741782,0.000154794823531134,0.00344951458545579,"CASP14"
3.03852373224165,4.82487348395505,1.40126045006889,16.7955676487335,0.000225366222282124,0.00455196958601317,"GARIN1A"
3.2174374210644,4.82100113881417,1.14098448015132,19.5914791544504,5.56883506613519e-05,0.00164806518478108,"FBXW11"
1.82372334121947,4.81931983583271,1.87390037498298,10.6123289711282,0.00496091794623029,0.0330121701151471,NA
4.57010042160876,4.81640100065092,1.22651545966556,10.2568078139609,0.0059260113948219,0.036856809300255,NA
3.04077381358526,4.80983855476582,1.47740600588917,13.2019309088468,0.00135905529800567,0.0146388546788078,"GLRA3"
10.1602591548766,4.80860377832907,1.24023708430096,10.2202754068118,0.00603525179164896,0.0372047837909157,NA
3.5957250620103,4.80694937638238,1.35917151252719,11.4621834111801,0.00324353431550688,0.025358850746132,NA
2.09228319839001,4.80674973460296,1.4764266775477,9.23570370463929,0.009873984071531,0.0499084343213516,NA
5.42448728379163,4.80272417422162,0.96495693559681,26.6855423424048,1.60438320498502e-06,0.0001003481024765,"LINC02055"
2.84129557663586,4.80236755685982,0.887593907940724,19.1848602385016,6.82433803882951e-05,0.0019165257882327,"GLE1"
1.6773733140413,4.80202202344289,1.32452105188468,13.8723462514008,0.000971982142388988,0.0118618455491082,"SVIP"
3.51132767738922,4.79827562859234,1.10233040432791,15.8702255308361,0.000357951603871594,0.00618151690862245,"POU4F3"
4.65736110066318,4.78452418392688,1.00569534037643,15.5074493857895,0.000429141141107351,0.00696640679010254,"DCAF10"
1.82530253386605,4.77075135767063,1.25611610787626,15.6400138879199,0.000401618893968154,0.00668735889889254,"GPR37"
2.07526250238748,4.75449233073285,1.29877257762018,12.1067882739258,0.00234987266602833,0.0205644941249252,"CAMK1"
2.14484315372681,4.75427352704463,1.02102290982349,16.0913328689463,0.000320487772238553,0.00573449982260189,"LMO4"
6.16129650476376,4.75347224179316,1.08345042363125,9.61948389272891,0.00814996255381006,0.0444885744686529,"USP39"
3.23097634658974,4.73889829529158,1.20062557440092,10.7242489951029,0.00469092964530542,0.0318418507524015,"NECAB1"
18.9286753193526,4.73520643593497,1.52295152996136,17.9548388033555,0.000126228171763779,0.00298733317150336,"ZNF710-AS1"
20.354250143122,4.72850168571916,1.04519559934843,34.2630669322389,3.62969011851634e-08,4.15627439263341e-06,"HEXB"
1.93640698906817,4.72712003522625,0.944726574573418,23.6255699260703,7.40922314387762e-06,0.000337289589357071,"FNTA"
1.81697082681791,4.71286726790083,1.401860448944,11.4099555191309,0.00332935143053079,0.0257726081096627,"MRPL13"
3.85086932807147,4.71108437824716,1.19744281044484,11.0179882629181,0.00405017928290687,0.0290839212760983,"ACSM2B"
3.55377794938344,4.68610331435089,1.03741914272797,23.3331907179353,8.57555058365014e-06,0.000376565327398867,"ZSCAN30"
3.04815848410103,4.68436757932268,1.06722696901235,13.6483277023041,0.00108718460967888,0.0128103226219306,"SCN3B"
2.22918802978625,4.68269543862003,1.38520152571192,10.7906398926799,0.00453776832415316,0.0311861584826149,"LINC01020"
2.71371842169119,4.67495967980787,1.3302020035213,10.9894394033429,0.00410840788403196,0.0293397522679008,"RAB2A"
2.57619266518543,4.6646953307797,1.34845641164538,13.0347372750143,0.00147755196632766,0.015456668004746,NA
6.19795808769094,4.66378758577177,1.10186229521355,11.627124127827,0.00298677202841818,0.0240070671787436,NA
17.4827885475966,4.65016512331893,1.39776678851422,26.1332069359241,2.11468758999648e-06,0.000124423871401927,"ZNF487"
1.84090905105182,4.64833548710656,1.26234276525034,10.4526899756923,0.00537312830549074,0.0346853373614636,"RBP4"
1.31246084227778,4.64259389702668,1.4569464899258,9.94699005157486,0.00691892390994771,0.040132005609489,NA
2.35833328974906,4.6370547700628,1.16565791743751,13.541574704015,0.00114679136686194,0.0131823446232485,"PABIR1"
2.30747287819727,4.63525396118523,1.32361050879641,12.3480482386989,0.00208283752682479,0.0191271557213534,"MR1"
4.29879442202712,4.63239614518939,1.2120050046131,18.5072015704541,9.57661969725505e-05,0.00241622984429388,NA
3.24089098784622,4.63200972497857,1.02273139992879,15.9738012432314,0.00033988588752482,0.00598762286591062,"LOC101929227"
7.46020502423478,4.63006347461674,0.966809132236579,14.8871475210841,0.000585190126750553,0.00851414125417816,NA
2.09259067648649,4.62977914207604,1.16465260890126,15.7268892135056,0.00038454697426037,0.00653466467904095,"SMYD2"
4.85427370477532,4.62956184793354,1.13684344017248,15.9101846436445,0.000350870860211687,0.0061159995610201,"HEYL"
7.67724002661313,4.62247316808609,0.785228234983508,20.3375508530735,3.83492561558212e-05,0.00122241333433737,"GNRHR2"
2.26684160990955,4.62022307554334,1.2422347711507,13.0400999296716,0.00147359547255873,0.0154369755133774,"ZNF585A"
17.7825570939379,4.61818612298923,1.53739676207497,21.5106920492494,2.13310665449294e-05,0.000782104080265563,"MRPL37"
1.59075301871957,4.61262177667911,1.42056470213599,13.3215556158693,0.00128015027200869,0.0140326339831527,"CDH13-AS2"
4.43595038904472,4.61128767809464,1.01618966080377,15.6553269660396,0.000398555625202515,0.0066586970109592,"PPM1L"
2.81200974229456,4.60772083092001,0.962476846455531,26.5160052007055,1.74631518178322e-06,0.00010700115780354,"LINC00943"
2.50556968176019,4.59976946493236,1.71291269105359,11.2630929353071,0.00358303000060532,0.026867911287614,"CD200"
2.77855091824313,4.59844753954225,1.21063494122587,19.2225541496689,6.69692449314285e-05,0.00188807609857811,NA
4.63240126105117,4.59581377962487,1.02934748410469,12.5224309033625,0.00190892418090754,0.0181689548318348,"SPPL2A"
3.13054869518525,4.59520466314071,1.00862812822042,17.1129439774398,0.000192296522603163,0.00404311586930889,"ARL4A"
5.60688617785307,4.59496127343233,1.0289204216584,16.4253895767314,0.000271188938935535,0.00511503774139597,"CPSF2"
3.68369992516927,4.59394816733978,1.01136412281668,9.33465051035432,0.00939737151213855,0.048304306743679,"BACH2"
1.37099443889451,4.59315202193185,1.45046702846273,11.5176373875477,0.00315483622572455,0.0249404631206243,"UFL1"
2.06678656653925,4.58899357386353,1.09250179843502,16.5214778998317,0.000258467925784859,0.00495818755571316,"TIGIT"
3.791747584086,4.58118356998071,0.925988749420316,26.077187356929,2.17475688112486e-06,0.000125850329978874,"NUTM2B-AS1"
2.53188315059415,4.57603942027959,1.06117115793383,14.900291845564,0.000581356772806293,0.00850105787818711,"SEC11A"
2.60848329790027,4.57504906179248,1.25042108667349,10.4827383221436,0.00529300489620972,0.034421874567487,NA
3.6755130676496,4.569839807935,1.05337922871076,15.7118822150686,0.00038744327478651,0.00657637251413777,"SLC41A3"
7.60769100310562,4.56731510249949,0.764345412047554,25.5733863653506,2.79775518304078e-06,0.000154024211516503,"SERF2"
5.88286440612348,4.56568213083005,1.0937083594433,13.5078356038256,0.00116630132066574,0.0132899929816398,NA
33.383162071865,4.56398099340105,1.39392379090635,29.4025378952001,4.12401293784774e-07,3.33641611917399e-05,"RPS16"
1.74980262893191,4.55955671618581,1.24748045874142,12.1393202791044,0.00231195882045576,0.0203283041945094,"ZNF100"
3.10526277541082,4.55281942748073,1.04246878227529,19.9315539992335,4.6980543990054e-05,0.00144793452968104,"FHIP1A"
7.5082504088977,4.55217710642463,0.901215420935444,19.9248827420963,4.71375152881865e-05,0.00144977076979327,"CADPS"
3.56443058226361,4.54703910165386,1.0339439161529,11.4340666053596,0.00328945525902011,0.0255817309187075,"IQCK"
4.17739740263398,4.53677658979619,1.48476924918067,9.87794787069015,0.00716194322032467,0.0408370130726851,"CCDC169"
3.2937590576719,4.53103250347378,1.08840966401178,12.7272411474965,0.00172311673322075,0.0169757218337022,"BARD1"
1.41784498247997,4.53006033185542,1.3446119639035,10.5889679202958,0.00501920381650062,0.033242701938644,"ESRP1"
1.08820524344116,4.52693470072121,1.39548406444642,10.5767341913019,0.00504999969722177,0.0333663095840405,"MAGOHB"
20.3678965810214,4.5228782549731,1.45827123072762,15.5522343277594,0.000419638402526415,0.00687209819582862,"TPRG1"
3.12120712749692,4.52212284153306,1.0293754367463,14.1564742733333,0.000843258388149534,0.0107841446443247,"FRMD4B"
3.33197369046758,4.51478321483512,0.966852558504854,18.9979627854563,7.49281133507867e-05,0.00206170036107174,"MFN2"
3.9211653801708,4.50246367198735,1.1654023657085,20.9796779879119,2.78176737196787e-05,0.00094758327457926,"ZMYM6"
1.90941607618337,4.49584325406184,1.28397895614471,10.8638468543676,0.00437467333964656,0.0304732743724748,"TSPAN15"
2.56600075589386,4.4935650641947,1.697255587833,9.42579637800142,0.00897871781639769,0.0469796813409125,NA
1.8125312237123,4.49224584920479,1.3879290694312,9.96409084237931,0.0068600165741552,0.0399211128705529,"RABL3"
1.33530989414509,4.49179470217831,1.1203597057586,14.952884252766,0.000566268547700215,0.00838003126114902,NA
2.03147015515023,4.49047476915279,1.09496823229652,15.6840679645208,0.000392869138579004,0.00659511600280301,"SLC25A34"
2.7869146195895,4.48672142001993,1.03771167967442,27.3249350069744,1.16537515248039e-06,7.77927108512248e-05,NA
3.33935917926351,4.48640817062455,1.29836941907898,11.4968161065811,0.00318785164911822,0.0251081267982931,"TYW3"
3.68289295657834,4.48635067081264,1.26958980423283,9.92876024286824,0.00698227753209241,0.0403800246086743,"LOC729867"
2.19504705056415,4.48242901604199,1.20896279141422,9.41598913224556,0.00902285418811761,0.0471112618184212,"GABRA4"
6.27332231985961,4.47815927397956,1.29791020182514,10.0024818477154,0.00672959090561259,0.0394345353660666,NA
3.21520936592076,4.46754314073273,1.12551201231283,13.1783988680506,0.00137514041369661,0.0147343692996418,NA
1.62133875393416,4.46446833210328,1.24718863823098,11.8163423633423,0.00271715152280197,0.0226131453251903,"NMNAT2"
1.93610915417821,4.4619095007484,1.63429429380422,9.60032679955731,0.00822840242003287,0.0447526141796422,NA
2.43926468426857,4.46126310972243,1.58793003635116,12.4239680819865,0.00200525500656199,0.0186409410302424,"MYT1L-AS1"
1.04681606126968,4.46019920271023,1.26123448022167,15.221717153693,0.000495046640378944,0.00766707674522958,"PITPNB"
3.94051117230782,4.45650840913579,0.748014246577028,31.1823944885335,1.69367107486005e-07,1.53731631831504e-05,"MAPK9"
1.82490745320247,4.45221274432995,1.28982305765424,10.0416971024068,0.0065989248073143,0.0389962662491785,"RGS7BP"
1.82924915215047,4.44974130578942,1.25714244310099,10.1768864718183,0.0061676139372988,0.0377357587631032,"CST3"
2.65403804052953,4.44963666234323,0.969815552139064,16.1671401470466,0.000308567458152272,0.00559480533746008,NA
3.25293277355501,4.44934359150708,1.1347238814654,17.0890959787099,0.00019460319124382,0.00408584358935895,NA
1.78563050737105,4.44192314557968,1.23773658239638,17.1832112072543,0.000185657755451992,0.00395945751813518,"EYA3"
1.67939799630881,4.44113379138513,1.20456207799227,9.29482746354665,0.00958636280313993,0.0489263997387814,NA
3.10581928101302,4.43387039752945,1.41116183495507,10.2563409199036,0.00592739496606277,0.036856809300255,"PPFIA2"
2.92163392788247,4.43279170502512,1.21842746864671,13.0094155786505,0.00149637795245175,0.0155552250001374,"PAIP2B"
1.93702501904543,4.42722985666289,1.19554247960826,11.7398613427263,0.00282306904675971,0.0231410825055425,"DXO"
2.3723897374512,4.42515622387118,1.28585930201469,18.0038173149642,0.000123174481687115,0.00293191238947095,"STK26"
1.37558353565645,4.42461105061577,1.40560062329873,10.4099085557031,0.00548930141784411,0.0350552299039157,"COPS2"
1.27918342364917,4.41728433426585,1.495308263662,10.6287404859497,0.00492037642147403,0.0328725513763669,"ENPP3"
1.43883938089862,4.41522179307384,1.17936375982043,14.8874098375276,0.000585113379287284,0.00851414125417816,"CYBRD1"
5.12334525190635,4.41410166337311,1.1926679799374,11.8207694476831,0.00271114364512133,0.0225884190672066,"AASS"
3.54097460773955,4.40814425073527,1.28194376338259,11.502264631408,0.003179178923445,0.0250906847358041,"UNC13C"
3.25900425536198,4.39979592539015,0.902327430717117,16.5750907292515,0.000251631368552976,0.00485830124380131,"SYT17"
1.54176534532848,4.39914975531825,1.28388609066493,11.9145189051426,0.00258699204034859,0.0220182753073923,"SLC18A1"
2.58241150780787,4.38210996734934,1.08104783626011,12.1561521065972,0.0022925832204871,0.0202416333452972,"PPP2R3A"
36.635666907985,4.37451689036339,1.03895438878125,39.9719376129819,2.09027791423653e-09,4.38251789173592e-07,"PSMB8"
4.82280185206128,4.37309656527849,1.12788208260852,11.3226718558528,0.00347786761287965,0.0265087236484007,"UBR1"
3.6310357147204,4.36996883827408,1.28550838317759,11.3458408046681,0.00343781081099097,0.0263382664603251,"POT1-AS1"
6.0038939510922,4.362290897171,0.919237038706367,13.6236860337169,0.00110066248996802,0.0128874680518585,"ZNF467"
5.0100652304084,4.36048204882116,1.01024886410005,14.9682557522066,0.000561933031555933,0.00833160867304942,"SNAPC3"
7.1908637573891,4.35894966504112,1.06649877999299,11.7149586749378,0.00285843977144308,0.0232772070228127,"PLBD2"
2.01455725218461,4.35611653888636,1.18776094553289,11.1095457240579,0.00386894715459848,0.0282457809432825,"NDST3"
21.1221916049798,4.34969401190413,1.44440131404954,21.2742889265605,2.40074955142955e-05,0.00085701577512183,"PDIA6"
6.85364783130114,4.34937495520628,0.882453088948544,30.1644763724941,2.81752112507294e-07,2.36958302078168e-05,"RORA"
2.64213074525607,4.34934535971306,1.49508782177922,13.3470202125239,0.00126395434134703,0.0139578815469525,"ZNF33A"
1.6505193811345,4.34818854013023,1.29654890695812,10.1471105727086,0.00626012399627717,0.0380339925798511,"C19orf81"
3.02536245791029,4.34798001138236,1.37871723549106,10.6003629700841,0.00499068808947879,0.0331806087092368,"DYNC1LI2-DT"
4.0606009777872,4.34493390311346,1.17272071753474,17.6911651570808,0.000144016514845037,0.00328579742277473,"ESRG"
3.46926058763455,4.34421121948274,1.15462907261296,15.7461910264105,0.000380853598265025,0.00647929904431219,"COL6A6"
7.96749215154658,4.34403192466548,1.04386151999985,11.3739221259874,0.00338987896084158,0.0261253425011033,"OR10Z1"
7.44526765580337,4.32796539162232,1.03100342885468,14.2817270656678,0.000792067824490215,0.0103518188194568,"GNL3L"
1.87098122786038,4.32630609612575,1.08390841517433,11.5367722494972,0.00312479647864384,0.0247555723156425,"CRY1"
3.23020285557995,4.31438782613833,1.08439303709405,16.6294105743846,0.000244889054883298,0.00478401374146033,"CYP4X1"
2.10996218988541,4.31389841020434,1.46297713798415,12.2422111898344,0.00219602670443954,0.0197046736119874,NA
2.01370280678814,4.31389484427523,1.14396600416418,13.8640720301544,0.000976011669588382,0.0118894514840365,"RIC3"
2.30956492305347,4.3137154069832,1.08644870646569,9.7290078712698,0.00771565470363812,0.0430008371090817,"NUAK2"
2.83469493766562,4.3134508659091,0.776937059911003,35.4098036164986,2.04577959255596e-08,2.62529957024035e-06,"COBL"
5.17048938101537,4.31215440552161,1.25695400812848,15.1839586527383,0.000504481531501878,0.00771017667139318,"RB1"
3.65177686420282,4.3075319567161,1.09008204621569,21.4463997842471,2.20279183740858e-05,0.000801484608282354,"LMBRD2"
2.00745590482307,4.30731034393397,1.02830831127288,16.1499523582868,0.000311230681636353,0.0056225484549014,"NR5A2"
1.18793908721416,4.30322647035372,1.39420950513674,10.1386181836512,0.00628676221604623,0.038135591828877,"CNTN6"
3.1422792603885,4.30202593109664,1.02312578530746,17.296848608948,0.000175403012266922,0.00381527393597882,"GPC2"
1.2916551689024,4.2961289610444,1.28628194710204,10.7712093580984,0.00458206880337781,0.0314036262463546,"VPS41"
5.87197037271533,4.29494051336986,1.09811708081657,13.1476664170154,0.00139643431587041,0.0148693284878733,"PKN2-AS1"
3.84312747513326,4.29358484429944,1.03773540731563,16.9637166099714,0.000207193316373124,0.00427185555059601,"ADA2"
4.3618630249504,4.29238398711462,0.960245009018512,12.8232715759544,0.00164233579044847,0.0164631721054653,"PET100"
1.44070152014713,4.29176101352231,1.21961298284286,9.27340858242934,0.0096895790936116,0.0492619789574803,"GMNN"
3.55993493018629,4.29115981838972,1.20322641335591,11.650794807781,0.00295163092965251,0.0238275368865549,"PECAM1"
1.84146668494688,4.28988065727849,1.1202680298966,10.2037014966471,0.00608547345709158,0.03738685839136,"PCDHA1"
2.83869562171937,4.28674645014368,0.863266021394472,18.8084534054271,8.23751534176519e-05,0.00221742592002742,"HMOX2"
2.02570686618336,4.27624671661357,1.45740860491443,11.7182161610509,0.00285378789689532,0.0232772070228127,"NOTCH2NLC"
2.54997249238983,4.27321827142304,1.03310627167125,10.8095260030512,0.00449511961144192,0.03096453055804,"COX7A2L"
2.32164712268653,4.27208786330956,0.873888659285865,18.743243028717,8.51052770466577e-05,0.00225824804655356,"HSBP1"
10.0021995849448,4.26716338938026,1.2024095592236,10.7263774802536,0.00468594001381898,0.0318224922653783,"PPM1A"
1.36256882555346,4.26709870251481,1.04865887573063,17.1457079963624,0.000189171982153605,0.00400002006582182,NA
19.9875407857425,4.26356625804931,0.796264936776639,20.179425768797,4.15043264481618e-05,0.00130344599896063,"PDXDC1"
3.43991823793034,4.26194249693799,1.01486350956348,16.0757183997893,0.000322999688255729,0.00576519587455009,"DMXL2"
3.37748761761982,4.26170951650614,0.855727920066582,19.5323673264265,5.7358835515467e-05,0.00167092686004548,"CASP8"
3.17313524687647,4.25908835018857,1.13860446800004,11.4491642919181,0.00326471716626321,0.025457611177053,"TAF11"
